               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  89,            0.025724,            0.014214,           0.0022165,             0.82202,             0.71521,             0.75013,             0.41519,             0.03629,            0.015064,           0.0085423,            0.001288,            0.001288,            0.001288
                  90,             0.02474,             0.01419,           0.0018519,             0.80617,             0.73891,             0.75208,             0.42561,            0.036467,            0.015162,           0.0087044,            0.001189,            0.001189,            0.001189
                  91,            0.025541,            0.014952,           0.0020145,             0.77417,             0.76682,             0.75577,             0.42056,            0.036546,            0.015382,           0.0086895,             0.00109,             0.00109,             0.00109
                  92,             0.02452,            0.014572,           0.0016303,             0.78554,             0.72735,             0.74107,             0.42986,            0.036525,            0.015214,           0.0086334,            0.000991,            0.000991,            0.000991
                  93,            0.024793,             0.01388,           0.0019193,              0.8208,             0.71715,             0.74746,              0.4301,             0.03661,            0.015321,           0.0086346,            0.000892,            0.000892,            0.000892
                  94,            0.025199,            0.014888,           0.0018139,             0.80895,             0.75281,             0.75117,             0.42937,            0.036592,            0.015186,           0.0086803,            0.000793,            0.000793,            0.000793
                  95,            0.024453,            0.013858,           0.0022468,             0.81461,              0.7694,             0.78585,             0.42547,            0.036528,            0.015118,             0.00835,            0.000694,            0.000694,            0.000694
                  96,            0.025224,            0.014023,           0.0017229,             0.80736,             0.76844,             0.76254,             0.41739,            0.036468,            0.015106,           0.0082478,            0.000595,            0.000595,            0.000595
                  97,            0.025087,            0.014378,           0.0018009,             0.81501,             0.74285,             0.75459,             0.42761,            0.036412,            0.015177,           0.0084187,            0.000496,            0.000496,            0.000496
                  98,               0.025,            0.014022,           0.0017403,             0.81522,             0.74339,             0.74598,             0.42545,            0.036444,             0.01511,           0.0086296,            0.000397,            0.000397,            0.000397
                  99,            0.024841,             0.01423,           0.0017989,             0.81708,             0.73097,             0.75028,             0.42467,            0.036331,            0.015144,           0.0087639,            0.000298,            0.000298,            0.000298
